지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 구의동  200-8,7.163199,6.292189,5
서울특별시 광진구 구의동  201-10,3.0901148,-1.5355406,4
서울특별시 광진구 구의동  201-12,3.4491909,-1.3083882,4
서울특별시 광진구 구의동  201-13,3.484272,-1.3299005,4
서울특별시 광진구 구의동  201-14,3.4158654,-1.3419861,4
서울특별시 광진구 구의동  201-18,3.5199776,-1.575545,4
서울특별시 광진구 구의동  201-21,3.322432,-1.4396176,4
서울특별시 광진구 구의동  201-22,3.4500172,-1.34688,4
서울특별시 광진구 구의동  201-26,7.153846,6.073997,5
서울특별시 광진구 구의동  201-3,7.107233,6.048551,5
서울특별시 광진구 구의동  201-4,7.077219,6.066197,5
서울특별시 광진구 구의동  201-5,7.049441,6.062059,5
서울특별시 광진구 구의동  201-6,7.035861,6.0167933,5
서울특별시 광진구 구의동  202-10,6.4138985,6.500016,5
서울특별시 광진구 구의동  202-14,6.429087,6.4938784,5
서울특별시 광진구 구의동  202-15,6.4215,6.477147,5
서울특별시 광진구 구의동  202-18,6.4764977,6.7165446,5
서울특별시 광진구 구의동  202-2,6.491034,5.767275,5
서울특별시 광진구 구의동  202-21,6.4381332,6.471243,5
서울특별시 광진구 구의동  202-25,6.4402914,6.4922442,5
서울특별시 광진구 구의동  202-26,6.452833,6.454979,5
서울특별시 광진구 구의동  202-27,6.5185356,5.785805,5
서울특별시 광진구 구의동  202-28,6.439648,6.4681654,5
서울특별시 광진구 구의동  202-3,6.488836,5.811205,5
서울특별시 광진구 구의동  202-30,6.4441013,6.4560614,5
서울특별시 광진구 구의동  202-4,6.4702234,5.744577,5
서울특별시 광진구 구의동  202-6,6.4652824,5.766776,5
서울특별시 광진구 구의동  203-12,6.5432835,6.372653,5
서울특별시 광진구 구의동  203-13,6.5131173,6.7120233,5
서울특별시 광진구 구의동  203-14,6.4831753,6.745768,5
서울특별시 광진구 구의동  203-15,6.4910264,6.729593,5
